col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10
30,7,41,88,22,,,69,96,20
43,29,39,68,94,,27,97,15,74
24,50,44,11,80,48,70,70,2,28
28,95,,27,18,64,,84,63,61
50,37,12,83,79,14,90,56,27,29
93,,70,,30,43,28,52,78,80
54,18,63,35,7,27,15,4,,27
76,23,24,46,82,26,66,21,36,59
20,78,84,33,62,8,58,48,,15
13,15,35,,66,44,47,24,4,66
70,67,60,46,100,16,62,39,,36
94,65,73,50,46,65,62,17,65,22
26,38,28,3,3,53,,14,13,45
77,97,87,74,9,78,78,11,59,16
64,2,,39,95,31,87,,42,11
42,86,84,35,86,81,94,57,,90
57,77,87,39,31,,33,54,74,16
81,28,32,33,39,11,67,17,42,57
20,20,,24,34,13,59,86,,88
42,87,12,60,,89,81,49,28,54
9,42,93,35,73,67,94,83,74,85
3,31,25,54,36,32,11,95,47,87
23,38,46,88,91,34,72,90,4,16
14,79,3,78,1,52,73,70,63,43
,23,17,63,,28,94,70,49,20
13,,14,45,68,,13,70,39,16
84,77,,,,73,89,49,,5
,64,100,27,10,72,95,90,30,92
58,77,46,84,9,23,9,76,88,87
44,64,26,69,18,92,11,,29,6
92,76,76,76,64,17,22,53,98,
9,24,72,75,86,83,88,74,34,61
,12,6,98,57,13,95,97,28,71
78,,97,7,79,3,5,3,40,89
9,93,,39,27,27,13,35,19,27
,89,97,52,81,84,60,1,6,68
91,54,68,44,,29,77,2,94,46
52,6,72,19,8,77,99,22,87,82
81,86,51,90,41,64,28,57,67,
62,82,1,84,12,83,58,98,60,53
42,89,22,56,26,,63,49,67,1
5,58,26,33,,13,73,35,74,73
,20,54,51,,14,20,28,88,63
46,50,67,28,,6,95,54,,100
100,71,26,93,71,69,4,23,12,
18,10,21,30,17,87,81,3,97,49
53,32,98,55,88,65,47,90,89,58
1,23,25,90,46,82,31,40,17,94
35,81,67,56,23,7,58,72,38,34
29,91,68,36,38,18,28,65,96,8
63,7,46,5,56,,41,15,100,32
66,96,,4,17,11,23,72,,40
14,26,68,88,,100,38,85,41,95
94,79,53,,28,86,20,90,52,3
11,39,9,69,,9,,53,65,45
31,,,47,41,27,100,26,23,24
25,81,73,57,78,22,6,67,18,31
20,18,13,84,67,33,46,67,49,18
65,61,45,42,,98,17,70,58,92
93,4,28,58,88,43,52,65,76,80
82,72,48,6,23,46,19,,,26
30,56,97,52,32,7,7,,8,
,84,,74,84,54,,13,99,40
,26,54,93,89,16,96,43,98,
57,31,86,91,72,66,41,31,10,72
93,28,82,14,82,41,49,2,42,15
83,8,26,8,82,27,,5,18,
25,31,33,3,58,,32,23,66,15
85,50,,94,,11,43,,78,7
,50,100,56,48,43,97,76,81,23
84,25,72,100,88,53,31,87,90,13
77,27,,27,23,46,95,62,40,17
10,45,66,14,50,58,43,35,13,79
71,16,28,44,6,35,48,49,51,54
74,50,70,35,83,100,7,54,23,46
17,91,47,79,52,,31,59,43,96
3,88,79,83,47,44,10,11,87,48
89,84,4,9,8,1,11,75,93,48
65,85,59,83,5,92,47,11,9,96
95,77,90,48,7,19,30,37,80,62
54,41,34,56,77,95,83,90,89,37
15,69,39,70,61,16,48,4,95,50
93,32,71,24,,93,81,16,38,19
28,,46,3,76,45,65,6,44,
,15,74,12,64,78,29,24,77,2
33,50,92,53,47,1,,26,47,62
98,58,,23,51,8,54,64,48,75
10,86,37,,,73,,,40,15
,,15,70,34,,6,48,38,
46,21,,,9,6,29,97,11,30
74,45,65,5,,26,33,4,52,71
60,6,24,92,83,92,57,98,,97
14,54,23,57,91,89,67,2,4,94
24,56,77,16,30,40,30,60,22,75
19,44,92,77,,54,9,28,13,11
42,24,48,23,78,,27,,21,80
7,17,73,47,31,28,1,83,31,59
52,71,34,10,10,11,32,19,41,55
35,65,30,8,96,31,38,14,11,33
88,48,36,31,91,90,41,27,71,
11,55,51,98,83,1,50,99,64,8
6,11,46,14,44,36,29,41,1,45
,,17,26,60,79,,55,22,40
27,86,41,2,36,43,69,2,52,
68,49,84,26,40,56,,75,57,89
57,38,56,10,58,86,44,4,,
100,46,27,30,99,91,72,38,28,54
78,19,87,3,47,31,15,,30,77
36,16,14,97,71,62,,4,89,50
73,99,86,79,34,24,84,10,97,73
73,33,42,12,51,,48,90,34,47
17,32,34,78,84,21,30,83,57,3
63,97,23,48,4,64,21,18,2,44
12,38,59,39,33,12,42,4,1,77
5,51,14,87,11,56,36,15,67,48
33,89,95,80,76,6,65,46,45,
41,85,96,59,1,28,38,,83,99
89,88,41,84,59,23,9,48,9,89
84,88,53,90,59,38,2,44,3,
98,41,64,21,98,47,24,74,51,6
,67,61,76,84,76,84,91,5,83
82,42,32,34,46,10,85,44,81,
88,32,49,18,96,67,84,80,37,95
22,59,60,70,38,29,59,23,1,91
58,73,62,,50,52,79,7,10,39
22,,60,79,54,68,63,61,44,10
,90,50,43,86,6,75,2,53,
,89,,22,1,74,95,80,58,13
4,41,36,,61,92,41,74,71,62
98,25,,39,66,32,96,62,68,6
1,34,92,78,69,26,59,46,73,61
1,60,34,96,7,38,68,44,57,7
,24,98,69,75,27,21,,57,20
77,15,92,28,85,43,95,56,17,10
41,37,,,42,47,,90,,50
50,55,96,,27,67,76,40,36,38
96,20,39,83,3,20,85,22,73,47
34,94,78,25,46,2,66,43,60,74
49,64,19,64,49,89,37,62,42,22
44,76,75,30,53,,27,,32,53
30,58,,7,24,,94,58,18,3
65,62,91,,26,50,78,40,42,
22,63,3,,33,34,67,70,,73
3,73,86,56,100,,59,34,69,37
87,,73,,40,68,100,50,9,66
25,,,38,56,6,78,20,97,65
90,10,77,16,4,7,17,84,100,47
34,46,20,97,54,39,47,,78,89
,4,58,72,16,87,8,62,24,40
82,38,4,23,45,62,78,46,60,87
35,,85,21,2,83,82,91,98,52
78,93,27,,33,64,69,85,66,33
89,56,17,23,66,57,3,55,63,98
71,81,12,27,81,74,33,71,34,22
7,15,,96,96,2,,,45,
90,99,10,,1,1,14,74,90,22
100,11,79,75,36,51,82,57,,31
43,41,100,13,89,,,46,3,86
93,93,11,29,4,73,,6,8,88
,58,70,16,46,,,32,,43
,32,,72,85,61,60,81,40,56
,87,,10,43,4,98,,82,47
49,32,70,19,52,10,27,90,86,88
4,79,56,,63,1,97,29,5,93
57,53,45,8,,46,46,71,9,31
48,45,43,18,64,33,27,89,16,80
45,76,4,12,42,19,26,74,85,99
61,5,27,30,68,92,58,66,,5
56,11,86,73,88,65,,21,38,11
4,4,56,,59,39,40,2,22,88
67,55,29,12,42,8,22,59,93,25
87,,31,,53,,10,33,63,57
21,46,21,69,25,39,66,41,42,1
86,85,15,89,41,67,73,46,66,24
64,,58,33,17,26,60,100,75,44
25,11,57,61,30,4,8,,94,84
,70,32,7,51,42,59,21,58,45
64,72,11,37,17,45,63,12,84,83
2,1,81,57,70,14,73,39,62,45
29,82,97,,52,66,45,94,38,23
9,45,41,24,1,85,,91,63,59
31,86,14,12,72,49,4,48,86,63
6,8,52,70,50,73,35,57,76,21
51,49,37,43,96,,33,98,77,45
2,4,90,85,12,100,45,3,36,20
74,59,48,41,62,21,35,72,70,53
,15,,2,,12,16,,82,31
91,44,41,8,28,42,50,9,9,69
46,26,22,47,26,37,55,83,58,90
42,42,8,14,,36,66,,15,26
45,12,43,19,26,36,55,5,31,49
47,10,52,31,66,35,21,98,87,33
9,63,77,45,77,15,73,62,44,
17,57,53,65,19,85,59,80,76,14
46,51,21,95,5,62,59,88,61,
73,90,63,57,95,94,99,70,84,74
74,15,27,18,87,85,83,50,89,74
77,40,46,,99,1,96,1,92,56
25,47,89,51,89,79,81,22,,26
,,34,12,,25,19,85,58,64
63,55,28,80,9,,68,49,79,83
5,67,51,61,78,98,38,27,69,68
51,,78,28,13,31,56,,48,49
66,40,33,62,91,87,87,100,62,85
,,43,33,72,67,28,66,76,8
57,28,47,10,3,23,94,93,28,43
86,94,,,48,1,98,48,65,50
99,6,98,94,68,6,,75,44,80
59,69,42,62,,85,74,53,60,65
50,51,61,6,78,45,57,77,14,84
37,78,29,69,83,30,89,74,10,5
95,88,38,69,52,25,62,56,27,39
65,25,73,84,87,55,37,14,49,66
66,39,96,92,26,20,90,23,37,39
58,23,1,11,68,,28,81,20,56
85,48,69,64,18,,10,46,,23
3,98,77,65,12,69,30,28,62,79
73,21,,97,23,34,22,77,30,3
20,,53,39,99,65,66,74,,18
39,79,76,64,64,56,28,1,75,43
,97,95,42,37,19,,12,4,89
52,62,57,88,11,64,2,9,75,59
,5,68,40,31,85,20,100,63,25
21,86,58,83,14,13,31,93,62,46
100,49,43,84,27,10,1,85,18,
52,,41,98,18,63,29,40,11,67
83,16,89,12,79,77,56,88,59,40
39,18,27,93,79,37,92,,39,41
36,32,41,50,56,1,64,57,47,88
22,,30,16,80,62,11,69,,89
,75,46,97,,73,2,73,42,21
42,40,68,,3,44,6,76,51,82
92,98,72,41,23,93,89,32,50,66
37,91,3,26,23,40,7,92,33,53
99,39,43,60,,31,79,66,48,89
5,30,79,15,36,11,14,32,71,8
9,67,13,,81,,38,95,19,48
78,84,,68,7,38,10,87,64,19
98,65,10,46,93,97,12,,51,59
,49,100,100,33,14,,15,68,85
83,68,47,10,44,44,46,83,56,22
,99,100,77,49,31,49,,100,16
85,31,41,93,38,32,50,55,86,56
63,24,38,35,27,43,26,90,,13
41,38,57,59,46,33,94,73,60,35
83,65,42,65,15,,62,94,40,48
53,41,77,,62,5,,99,13,35
15,34,53,12,6,,63,85,35,56
97,13,52,74,8,71,91,85,22,44
12,87,17,93,95,44,98,49,98,
,88,,76,92,14,,,25,72
74,6,18,66,14,79,24,72,95,95
70,70,85,50,86,48,98,22,84,83
90,51,75,86,68,17,74,46,,24
25,70,,10,36,16,48,28,52,40
70,18,27,37,7,,2,72,51,61
3,24,41,46,95,79,30,6,99,25
58,87,,71,75,63,54,94,14,77
63,91,96,66,82,80,64,93,,69
,86,23,30,99,86,8,65,99,38
61,78,62,6,56,20,65,58,72,49
2,59,10,66,65,7,41,31,32,7
32,41,26,52,83,51,45,4,3,45
,80,93,26,62,95,3,98,96,32
41,79,83,69,47,10,94,60,66,33
14,89,23,90,78,20,26,76,,47
41,19,26,20,41,49,38,15,22,43
50,21,68,100,100,72,75,67,35,92
66,,45,12,41,66,48,17,39,13
92,64,54,75,27,31,67,22,,99
,56,,1,96,2,27,20,53,70
50,97,55,68,12,49,82,78,93,28
21,97,48,,26,49,59,7,71,61
27,42,72,74,31,4,78,5,69,51
29,29,,83,52,21,71,46,15,50
92,96,94,89,66,77,26,96,,42
98,67,59,76,48,42,64,50,90,12
7,28,36,87,96,18,9,47,43,60
85,34,40,93,28,10,20,52,21,72
78,74,74,52,12,26,45,84,4,21
13,76,2,21,58,,88,69,79,73
92,54,7,14,76,24,63,58,54,70
5,37,52,56,71,,21,90,45,91
58,60,29,75,23,65,,17,67,22
82,,89,57,2,89,97,78,17,85
94,91,75,91,73,50,,26,58,58
1,25,89,25,,65,13,44,35,13
42,17,10,41,3,85,91,63,60,99
62,4,100,19,49,83,66,20,78,42
87,38,63,24,77,,1,86,4,96
37,72,58,,96,51,45,52,52,
,45,55,98,17,64,10,83,,
88,33,55,77,71,92,37,34,33,
27,19,65,92,35,6,93,,83,56
12,86,38,51,7,57,17,33,97,23
74,,97,58,84,66,96,45,56,73
10,95,21,11,42,,89,22,87,79
,58,93,46,43,7,84,100,24,24
72,84,16,69,86,35,16,23,76,83
52,71,96,62,61,2,,45,50,46
48,,50,8,63,,71,98,71,51
97,26,3,68,34,37,14,12,89,77
70,75,9,100,46,33,84,97,,49
8,5,46,12,22,68,30,20,12,5
40,19,71,10,,37,,29,18,14
81,9,19,45,72,83,68,35,34,28
86,2,,63,54,16,27,24,14,32
,34,85,35,84,10,19,30,44,55
80,39,26,4,82,,70,72,95,
30,68,78,48,95,86,27,19,,40
95,56,87,38,94,46,46,25,98,72
28,32,72,43,31,20,65,77,51,60
43,11,71,80,16,35,98,36,46,87
16,98,85,81,88,28,,67,59,16
7,18,47,79,23,51,92,66,26,43
1,9,38,7,7,14,81,27,,4
25,86,8,48,36,87,15,51,,17
73,10,46,65,87,34,14,,82,3
,61,60,49,18,,30,,60,77
77,47,45,35,49,54,16,66,23,66
52,38,,84,28,57,93,85,11,3
,29,39,,94,37,66,98,65,34
98,32,6,59,26,82,10,73,1,100
51,64,61,24,3,71,,29,,
77,69,,91,73,25,34,92,40,86
18,80,80,43,35,70,89,72,60,92
7,,49,100,33,56,77,6,79,97
79,48,,19,1,93,30,67,91,17
84,88,23,71,68,,81,10,35,83
50,35,21,14,57,37,89,67,36,16
72,,54,41,,,43,69,44,83
78,36,19,35,,17,2,76,71,
57,100,55,47,77,4,96,6,,52
60,20,8,63,77,70,95,87,,53
20,14,,83,,51,18,96,14,91
32,45,37,59,12,85,24,32,13,1
86,86,53,47,19,11,35,22,49,12
17,38,80,23,65,14,28,,76,53
27,32,69,90,50,23,78,68,53,13
24,60,97,12,44,96,,68,83,23
86,78,37,25,5,72,46,40,42,59
79,89,83,,7,33,62,8,91,27
62,46,84,26,74,5,66,4,77,4
75,79,35,56,85,82,,68,45,53
22,39,10,21,81,59,,87,8,78
14,12,69,77,74,16,91,52,11,80
40,51,71,19,,45,35,21,,27
49,3,8,52,6,92,10,73,10,95
16,57,10,63,9,55,48,33,3,36
59,86,33,69,72,39,52,35,37,85
,72,99,20,74,30,,10,69,39
80,33,46,20,62,,77,51,20,56
10,32,,28,20,58,30,74,55,70
54,30,92,98,,88,45,,42,
71,,43,31,34,50,96,63,75,56
58,47,12,97,32,93,7,,81,60
41,55,,100,10,83,29,34,3,42
16,15,44,16,42,99,44,13,59,38
62,56,12,71,51,44,91,13,35,21
,92,34,13,13,56,71,64,7,96
98,29,58,89,58,,13,11,63,43
14,21,,58,69,79,7,16,22,66
32,,20,75,64,100,40,77,13,3
25,44,6,61,13,9,13,65,58,32
86,22,44,21,82,62,21,91,,27
28,70,94,89,39,41,73,41,39,16
2,30,58,90,,67,48,24,82,33
17,41,97,39,62,28,,72,31,92
25,67,65,89,61,33,61,5,56,63
26,11,,10,15,45,44,42,7,27
32,9,21,37,64,32,9,65,87,65
45,72,9,30,27,,81,66,16,
6,,88,85,68,21,52,28,4,89
36,63,29,32,14,56,82,59,,27
72,24,35,23,9,14,36,54,75,
28,32,89,5,54,93,3,74,3,61
,65,56,31,93,24,58,100,74,78
100,54,18,17,8,68,40,15,2,61
94,57,,31,97,,27,37,67,
,26,37,1,25,37,63,19,22,46
3,4,48,96,1,48,41,40,46,21
24,85,85,42,18,9,78,54,16,97
69,38,,17,90,,45,64,51,67
,48,1,5,60,,54,57,59,67
39,86,38,92,75,2,87,64,44,36
55,58,86,73,9,59,,,44,46
96,99,19,64,44,61,93,97,15,70
85,71,97,69,43,29,13,77,93,
87,22,84,,30,33,86,52,24,36
,70,37,27,63,79,46,,26,56
9,35,98,33,85,12,14,39,94,32
78,44,13,20,38,55,100,59,19,25
44,91,67,41,40,7,87,23,21,20
18,,,41,38,,28,20,74,12
80,94,55,,61,84,22,50,74,9
78,60,43,69,30,40,25,43,62,58
17,70,48,9,39,54,16,16,49,6
6,89,8,23,11,44,61,89,,51
93,19,28,39,5,13,54,32,15,16
,66,98,84,20,92,99,51,18,59
24,13,12,100,21,76,61,2,40,29
70,1,23,35,54,6,18,77,31,82
52,29,72,56,100,11,4,100,76,35
46,7,33,18,99,90,29,94,13,75
11,,77,47,66,5,84,53,82,81
4,49,5,15,20,78,78,74,89,
37,1,,80,3,84,3,30,39,20
92,72,1,1,25,92,98,48,35,32
20,59,91,46,93,81,25,66,17,
31,75,79,50,22,3,17,84,,
3,11,21,56,55,85,72,77,92,23
20,,24,86,56,,22,43,69,77
16,55,62,17,62,1,36,50,81,68
19,18,,25,41,18,96,46,6,20
,8,55,74,60,94,63,43,52,15
47,57,41,8,89,,,84,,47
35,34,8,17,,18,43,35,6,3
4,14,90,70,74,25,40,8,72,50
20,59,34,97,80,60,26,62,,54
74,84,93,12,48,97,98,53,24,80
,11,58,23,68,17,89,95,47,61
60,2,2,87,48,,,92,2,
73,30,23,71,98,78,50,,73,68
,22,82,60,16,36,76,3,21,30
2,12,23,43,71,90,33,,46,48
52,68,30,15,41,,71,96,56,28
35,77,36,92,79,19,,38,59,
14,54,14,80,7,4,,91,42,98
84,82,55,,49,32,92,69,58,22
53,97,83,23,20,75,44,97,,60
85,30,72,5,80,34,71,67,,
31,57,76,39,49,18,31,92,33,50
26,35,21,98,21,31,11,,32,62
55,41,,11,37,82,64,90,49,
48,46,32,63,72,56,88,11,27,27
3,50,29,,37,37,64,84,90,51
4,82,64,50,99,24,95,,38,
16,93,80,56,73,89,18,27,19,75
86,56,14,,7,78,61,78,58,15
20,90,4,71,79,4,54,86,18,8
12,43,49,35,,,61,72,60,36
89,46,5,,62,86,46,11,100,70
91,49,83,52,6,35,67,91,20,
35,33,62,14,57,6,45,83,3,7
70,50,64,25,55,83,,13,12,81
41,18,82,,38,65,72,12,58,27
3,30,29,84,85,7,,75,92,
74,18,69,51,83,72,97,97,47,8
,54,,43,13,33,53,26,80,31
28,49,60,2,17,36,82,100,81,4
17,35,1,82,33,39,51,33,82,38
95,13,77,3,,23,72,,59,39
3,37,10,66,70,37,5,63,3,
17,73,100,11,,57,25,13,59,81
72,60,,64,25,55,30,5,66,12
89,22,63,86,50,12,74,29,81,
65,86,95,11,1,11,89,62,38,47
16,21,51,94,13,21,16,29,74,30
62,52,60,8,49,1,37,64,69,73
95,23,58,,10,19,20,8,59,87
56,63,,,58,64,18,9,48,21
48,38,41,99,84,69,6,41,69,27
19,3,56,33,18,51,2,26,41,63
9,8,95,95,82,81,92,43,18,28
84,16,22,28,74,66,91,92,2,
96,83,99,,21,67,50,31,20,6
24,29,37,34,28,11,96,42,64,74
2,58,81,90,13,56,13,91,74,28
18,60,23,,78,27,,5,12,55
25,50,29,4,,45,94,,26,88
6,99,,100,42,86,,62,56,96
88,92,27,85,55,73,52,38,31,55
50,40,38,6,99,60,47,47,6,64
39,55,76,4,62,38,,100,97,32
52,37,,77,99,42,100,4,84,91
24,,41,39,62,46,70,16,99,74
67,59,43,84,22,97,,38,18,71
30,72,,52,27,74,39,97,27,13
64,77,5,33,11,24,95,77,24,77
34,78,65,76,86,79,,84,29,100
48,55,93,85,93,97,,87,7,60
64,66,63,7,37,,98,69,39,
11,73,91,75,73,32,80,31,,45
49,46,52,38,75,50,80,,,8
47,,65,99,68,12,27,85,22,2
18,68,33,99,89,42,77,37,20,13
28,97,91,70,25,66,15,95,98,44
64,,61,55,70,82,2,,66,60
26,80,39,36,6,,34,14,43,86
59,46,94,50,97,26,,58,75,55
75,6,80,78,2,93,93,89,52,5
30,,7,78,54,,50,,50,5
8,53,,,96,35,71,37,51,
95,100,46,86,49,5,,,91,
36,27,44,12,36,42,72,,54,71
23,59,2,43,,,38,72,,60
31,88,6,25,14,62,74,17,92,100
63,57,41,18,90,68,82,42,61,9
10,67,6,36,51,15,9,7,20,15
28,,53,92,90,42,83,89,17,62
64,51,,67,3,,62,62,71,70
75,51,71,92,59,4,8,,16,45
97,58,14,77,,40,50,34,81,21
43,64,48,82,92,93,46,45,61,23
49,,63,94,17,74,92,54,26,86
55,84,98,73,16,29,99,55,5,1
20,96,90,56,78,4,56,100,16,80
38,80,,50,8,63,30,97,18,95
18,71,80,,19,90,6,67,21,86
32,61,3,,6,,19,9,31,80
79,32,4,95,12,63,,83,75,17
36,48,9,11,50,8,75,49,44,98
99,68,64,13,9,50,66,31,,87
,20,96,64,29,35,71,78,13,99
50,35,35,,21,12,79,70,29,42
4,91,62,62,26,22,24,60,25,100
80,34,,65,33,90,64,47,87,41
,45,46,,22,36,21,41,,
42,34,15,37,17,37,2,18,78,27
69,7,32,73,42,46,90,82,41,87
22,,,34,93,95,,,9,3
15,14,4,57,20,3,90,70,62,69
100,71,51,30,79,58,,30,,30
44,73,64,63,24,12,,98,41,34
32,47,58,33,,99,65,21,96,23
24,59,89,57,79,75,72,20,,49
50,87,,47,77,30,10,46,41,57
36,9,77,97,62,82,49,11,69,14
4,6,55,43,38,55,29,20,96,13
91,53,48,19,72,,82,80,25,12
93,3,22,90,17,71,29,96,34,99
4,53,,98,50,73,,,35,32
28,90,99,,7,97,18,,44,43
85,35,40,94,,17,47,59,58,76
31,11,86,89,21,86,40,20,37,11
93,34,74,80,5,9,2,52,19,17
26,3,97,,89,79,80,49,8,6
79,2,48,64,95,33,8,90,3,31
16,56,42,,96,60,81,3,95,86
14,33,50,45,74,15,79,9,86,29
53,2,30,19,29,55,33,56,15,35
85,55,83,53,76,45,33,7,100,47
47,3,,73,21,45,97,13,32,50
2,7,21,29,82,92,,88,26,17
87,,40,36,78,2,72,62,,100
58,,5,31,76,,76,100,71,1
42,69,20,83,16,86,95,88,69,34
43,,23,5,52,67,36,51,59,14
73,73,26,33,,33,85,81,90,2
60,33,79,70,36,69,8,16,55,38
73,40,17,22,76,33,44,38,71,63
12,95,20,12,38,56,80,97,11,14
47,82,60,70,99,77,28,64,70,35
18,35,9,4,62,61,20,67,72,85
2,24,39,76,91,82,65,,95,21
54,53,93,13,,21,26,,53,3
32,57,53,,59,84,84,90,3,23
95,78,18,46,15,1,95,86,95,91
2,74,32,18,93,70,38,57,14,53
60,,59,18,45,47,12,48,34,44
44,53,73,,26,44,22,67,,87
82,74,31,45,68,84,91,96,95,35
14,88,77,13,34,60,42,71,9,27
86,13,9,93,91,,5,11,39,96
50,35,36,87,76,45,13,,91,46
55,99,55,27,49,76,87,34,35,91
23,31,90,,31,73,58,65,87,32
,13,19,75,70,12,92,41,1,42
61,47,3,90,30,80,94,,44,51
,82,90,91,,52,38,26,88,82
62,,53,47,55,48,24,68,36,99
81,86,79,69,81,61,,34,15,
48,,10,30,91,30,51,16,13,
70,89,11,32,94,60,9,62,16,16
45,62,20,26,39,53,51,98,,88
9,34,63,,11,,,89,75,74
78,30,37,43,75,74,10,27,91,16
55,,69,41,,8,,57,,80
27,45,67,66,30,95,49,80,91,32
57,44,96,19,,11,91,23,,34
,77,78,60,,21,89,62,98,55
98,98,90,20,96,96,30,7,89,92
86,43,3,66,92,23,42,41,73,
98,91,12,22,57,,55,4,42,1
52,46,40,25,,4,40,51,5,39
97,17,83,42,10,63,91,73,30,98
82,1,63,42,74,7,19,59,18,75
84,,54,26,60,25,28,77,99,
26,1,100,12,65,,87,3,100,89
,37,54,42,16,,73,26,69,48
,7,70,12,58,38,46,20,99,82
24,14,67,55,44,,23,52,75,40
,53,57,94,36,64,40,31,68,7
45,34,9,91,,40,58,19,38,93
47,13,13,,24,29,89,90,7,55
60,39,57,55,9,20,65,3,15,
58,25,38,12,35,69,,47,21,7
97,36,98,8,31,92,20,95,77,71
21,98,89,61,,43,56,3,24,
99,25,6,89,52,,96,65,,5
20,14,84,50,89,16,92,40,45,8
8,23,83,96,4,,16,44,38,46
70,60,76,42,36,6,43,96,5,70
68,77,99,57,44,52,49,,71,100
44,61,23,,36,46,6,64,9,65
93,34,98,10,63,62,,79,92,92
74,75,,41,82,43,10,,79,56
3,27,72,23,38,76,67,41,73,56
95,88,20,,55,70,74,95,66,39
26,67,20,66,27,59,25,6,1,59
,37,13,15,70,21,40,95,14,4
23,69,17,59,7,41,52,71,85,84
77,16,76,7,93,78,23,34,13,37
12,79,,25,96,47,85,39,50,11
55,64,45,97,96,29,27,4,81,14
82,51,63,64,19,87,70,83,22,21
15,81,75,,12,98,57,65,20,90
44,64,,64,22,89,87,75,75,82
11,15,100,,2,71,44,20,25,2
29,95,42,96,46,23,26,5,90,78
68,81,4,34,61,96,92,39,92,61
90,45,94,92,58,93,61,53,85,87
32,65,88,55,21,64,96,65,47,70
84,67,2,15,82,,83,84,51,3
,56,,99,91,23,,2,80,5
32,24,54,19,59,18,81,36,53,4
55,43,34,62,83,77,63,62,25,66
71,,71,35,14,100,10,65,34,44
15,1,92,97,,7,5,89,29,
65,60,8,87,38,11,84,25,62,33
94,13,67,39,62,,29,28,87,62
8,21,69,62,73,53,10,53,78,31
77,13,60,66,44,2,48,10,71,97
53,75,80,91,53,95,13,14,44,52
3,72,,82,15,50,50,66,66,3
84,41,98,50,63,,57,24,10,14
52,8,58,92,60,,27,99,6,
32,29,76,62,49,45,73,77,23,33
18,65,7,53,7,58,,86,14,92
66,61,94,11,32,80,,99,93,59
82,97,58,7,9,51,25,2,41,40
94,14,76,75,2,43,87,93,49,75
66,22,61,8,33,35,6,,4,23
36,,59,21,45,80,62,90,78,87
12,,57,37,34,11,89,96,61,47
88,80,48,5,93,40,69,77,46,40
99,98,33,24,25,95,11,40,47,
17,26,11,12,64,20,84,70,69,13
47,77,3,33,88,16,77,32,53,41
83,48,6,92,71,11,41,14,37,
89,64,84,41,84,89,48,23,29,73
70,45,58,98,17,38,57,,51,91
85,17,,29,20,27,64,68,93,29
86,39,57,22,60,18,95,93,,73
56,80,66,52,7,10,26,34,48,36
24,84,68,31,6,68,13,89,5,55
20,65,90,32,80,95,,51,67,44
23,65,12,21,,81,,54,85,87
22,8,,22,26,11,61,,78,16
34,,21,71,6,95,85,49,91,34
66,72,97,78,60,48,92,60,25,88
64,29,75,74,75,74,42,59,82,74
31,88,28,,91,70,13,61,79,44
18,,82,28,58,56,33,,89,10
,50,38,68,26,92,80,34,27,34
21,21,98,17,33,,45,31,77,63
7,26,69,36,75,26,68,91,,23
31,41,32,,35,,18,47,85,
15,84,46,30,,4,38,35,36,41
39,73,,39,51,,34,36,3,64
73,5,,47,6,96,8,52,32,26
96,,91,98,100,98,21,,26,49
57,69,62,83,56,100,64,93,22,65
9,3,85,3,74,50,63,11,61,69
91,70,36,16,99,8,96,69,99,91
48,38,94,4,82,71,,,74,22
69,6,60,22,58,76,34,45,60,87
47,67,5,35,10,37,23,13,99,53
74,60,15,49,,97,58,52,94,57
1,73,74,37,,2,5,3,89,60
35,75,98,30,51,,25,51,20,61
,5,11,14,90,87,54,90,81,59
49,77,36,25,65,67,50,1,88,44
55,65,28,55,92,42,18,91,83,16
62,53,97,,77,29,99,37,14,13
94,59,73,8,53,23,95,,94,94
80,,1,13,7,18,59,76,94,19
15,80,,23,56,69,8,50,,81
18,79,38,69,75,,76,49,9,
88,48,25,44,49,59,85,25,74,
43,65,75,75,27,,59,56,,32
14,29,95,62,12,68,78,60,24,33
50,45,71,70,17,19,,74,65,48
,74,,63,44,,,68,53,26
60,3,18,40,99,46,86,77,65,87
70,30,37,53,60,79,2,12,,79
93,2,50,14,6,100,12,64,56,20
80,53,75,95,45,,2,,43,3
47,97,84,17,7,80,19,22,14,42
44,13,55,99,22,88,67,54,37,44
95,62,27,62,6,65,100,83,,
,,33,38,93,92,63,79,93,81
9,7,,39,29,9,34,46,99,64
5,59,60,89,55,42,30,75,,28
26,43,78,,72,11,82,23,93,16
11,33,48,87,69,33,86,23,60,54
21,52,34,,34,,23,30,5,74
77,92,61,41,71,81,8,31,39,32
86,16,,14,80,7,1,20,5,
58,68,63,46,62,32,2,74,23,35
75,20,59,,6,,,,92,25
71,36,25,14,78,83,21,41,70,64
93,80,35,98,25,16,33,47,65,36
37,63,8,91,92,12,37,10,37,77
42,13,84,19,33,91,18,96,39,43
6,41,22,53,21,23,2,51,,100
,85,74,72,93,69,89,91,83,61
52,26,61,16,26,90,19,10,96,39
,16,16,85,34,23,59,28,4,75
2,36,41,41,39,90,55,6,3,85
1,2,84,71,62,33,19,71,47,84
78,29,38,21,4,71,97,29,16,84
8,11,87,71,100,71,16,66,,
17,81,23,86,10,94,81,76,47,19
74,7,75,89,12,91,69,75,3,71
91,12,50,58,36,75,39,11,7,50
66,14,72,77,52,26,64,66,28,91
75,,91,76,,32,3,67,66,11
71,24,60,10,,20,93,10,82,82
21,21,90,55,10,,40,35,41,28
